ほう	宝	Treasure	4	kanji	ほう:on, たから:kun
ぼう	亡	Death	6	kanji	ぼう:on, な:kun
し	私	I	6	kanji	し:on, わたし:kun
せん	泉	Spring	12	kanji	せん:on, いずみ:kun
えい	映	Reflect	13	kanji	えい:on, うつ:kun, は:kun
ぎ	疑	Doubt	13	kanji	ぎ:on, うたが:kun
こつ	骨	Bone	14	kanji	こつ:on, ほね:kun
ばん	晩	Night	15	kanji	ばん:on
き	危	Dangerous	16	kanji	き:on, あぶ:kun, あや:kun
そん	存	Exist	16	kanji	そん:on, ぞん:on
せん	専	Specialty	16	kanji	せん:on, もっぱ:kun
かん	干	Dry	17	kanji	かん:on, ほ:kun, ひ:kun
しょ	署	Government Office	17	kanji	しょ:on
けい	警	Warn	17	kanji	けい:on
げき	劇	Drama	17	kanji	げき:on
ざ	座	Sit	18	kanji	ざ:on, すわ:kun
ぼう	忘	Forget	18	kanji	ぼう:on, わす:kun
せん	洗	Wash	18	kanji	せん:on, あら:kun
むね	胸	Chest	18	kanji	むね:kun, きょう:on
のう	脳	Brain	18	kanji	のう:on
まい	枚	Flat Objects Counter	18	kanji	まい:on
わか	若	Young	19	kanji	わか:kun, じゃく:on, も:kun
し	詞	Part Of Speech	19	kanji	し:on
さつ	冊	Book Counter	19	kanji	さつ:on
う	宇	Outer Space	19	kanji	う:on
ちゅう	宙	Midair	19	kanji	ちゅう:on
らん	乱	Riot	19	kanji	らん:on, みだ:kun
ぜん	善	Morally Good	19	kanji	ぜん:on
こん	困	Distressed	20	kanji	こん:on, こま:kun
なん	難	Difficult	20	kanji	なん:on, むずか:kun
あな	穴	Hole	20	kanji	あな:kun, けつ:on
ろん	論	Theory	20	kanji	ろん:on
さい	済	Come To An End	21	kanji	さい:on, す:kun
けん	権	Rights	21	kanji	けん:on
は	派	Sect	21	kanji	は:on
ひ	批	Criticism	21	kanji	ひ:on
にん	認	Recognize	21	kanji	にん:on, みと:kun
たん	誕	Birth	22	kanji	たん:on
さく	策	Plan	22	kanji	さく:on
ち	値	Value	22	kanji	ち:on, ね:kun, あたい:kun
きゅう	吸	Suck	22	kanji	きゅう:on, す:kun
いき	域	Region	22	kanji	いき:on
し	姿	Figure	22	kanji	し:on, すがた:kun
