すい	垂	すい:on, た:kun
せん	宣	せん:on, のたま:kun
そん	尊	そん:on, とうと:kun, たっと:kun
ちゅう	忠	ちゅう:on
かく	拡	かく:on, ひろ:kun
そう	操	そう:on, あやつ:kun, みさお:kun
けい	敬	けい:on, うやま:kun
ぼ	暮	ぼ:on, く:kun
はい	灰	はい:kun, かい:on
じゅく	熟	じゅく:on, う:kun
い	異	い:on, こと:kun
こう	皇	こう:on
せい	盛	せい:on, じょう:on, も:kun, さか:kun
さ	砂	さ:on, すな:kun
ばく	漠	ばく:on
とう	糖	とう:on
のう	納	のう:on, おさ:kun, なっ:kun
はい	肺	はい:on
ちょ	著	ちょ:on, いちじる:kun, あらわ:kun
じょう	蒸	じょう:on, む:kun
ぞう	蔵	ぞう:on, くら:kun
そう	装	そう:on, しょう:on, よそお:kun
うら	裏	うら:kun, り:on
しょ	諸	しょ:on, もろ:kun
ちん	賃	ちん:on
うわさ	噂	うわさ:kun, そん:on
ご	誤	ご:on, あやま:kun
ぞう	臓	ぞう:on
き	貴	き:on, とうと:kun
こう	降	こう:on, お:kun, ふ:kun
どん	丼	どん:on, どんぶり:kun
は	吐	は:kun, つ:kun, と:on
ど	奴	ど:on, やつ:kun
れい	隷	れい:on
いも	芋	いも:kun
しゅく	縮	しゅく:on, ちぢ:kun, ちじ:kun
じゅん	純	じゅん:on
たて	縦	たて:kun, じゅう:on
すい	粋	すい:on, いき:kun
せい	聖	せい:on
じ	磁	じ:on
こう	紅	こう:on, べに:kun, くれない:kun
しゃ	射	しゃ:on, い:kun, さ:kun, う:kun
まく	幕	まく:on, ばく:on, とばり:kun
はい	拝	はい:on, おが:kun
せん	薦	せん:on, すす:kun
すい	推	すい:on, お:kun
き	揮	き:on
えん	沿	えん:on, そ:kun
げん	源	げん:on, みなもと:kun
きん	勤	きん:on, つと:kun
かん	歓	かん:on
しょう	承	しょう:on, うけたまわ:kun
そん	損	そん:on, そこ:kun
し	枝	し:on, えだ:kun
つま	爪	つま:kun, つめ:kun, そう:on
とう	豆	とう:on, まめ:kun
こく	刻	こく:on, きざ:kun
ふ	腐	ふ:on, くさ:kun
そう	痩	そう:on, や:kun
ち	遅	ち:on, おそ:kun, おく:kun
ちょう	彫	ちょう:on, ほ:kun
そく	測	そく:on, はか:kun
は	破	は:on, やぶ:kun
しゃ	舎	しゃ:on
こう	講	こう:on
たい	滞	たい:on, とどこお:kun
しょう	紹	しょう:on
かい	介	かい:on, すけ:nan
こ	己	こ:on, き:on, おのれ:kun
やく	厄	やく:on
かめ	亀	かめ:kun, き:on
ご	互	ご:on, たが:kun
けん	剣	けん:on, つるぎ:kun
じゅ	寿	じゅ:on, す:on, ことぶき:kun
かれ	彼	かれ:kun, かの:kun, ひ:on
は	恥	は:kun, はじ:kun, ち:on
すぎ	杉	すぎ:kun
じゅう	汁	じゅう:on, しる:kun
そ	噌	そ:on
えん	炎	えん:on, ほのお:kun
い	為	い:on, ため:kun, な:kun, す:kun
くま	熊	くま:kun
ごく	獄	ごく:on
すい	酔	すい:on, よ:kun
す	酢	す:kun, さく:on
なべ	鍋	なべ:kun, か:on
こ	湖	こ:on, みずうみ:kun
どう	銅	どう:on, あかがね:kun
はら	払	はら:kun, ふつ:on
ゆ	油	ゆ:on, あぶら:kun
しょう	醤	しょう:on
しゃべ	喋	しゃべ:kun, ちょう:on
