ぼつ	没	ぼつ:on, もつ:on, おぼ:kun, しず:kun, ない:kun
たい	怠	たい:on, おこた:kun, なま:kun
そう	遭	そう:on, あ:kun
だ	惰	だ:on
りょう	猟	りょう:on, れふ:on, かり:kun, か:kun
ない	乃	ない:on, すなわ:kun, なんじ:kun, の:kun
あや	綾	あや:kun, りん:on
さつ	颯	さつ:on, そう:on, さっ:kun
はやぶさ	隼	はやぶさ:kun, しゅん:on, じゅん:on
すけ	輔	すけ:nan, ふ:on, ほ:on, たす:kun
かん	寛	かん:on, くつろ:kun
ほう	胞	ほう:on
じょう	浄	じょう:on, せい:on, きよ:kun
ずい	随	ずい:on, したが:kun, まにま:kun
こう	稿	こう:on, したがき:kun, わら:kun
たん	丹	たん:on, に:kun
じょう	壌	じょう:on, つち:kun
ほ	舗	ほ:on
とう	騰	とう:on, あが:kun, のぼ:kun
い	緯	い:on, ぬき:kun, よこいと:kun
てい	艇	てい:on
ひ	披	ひ:on
にしき	錦	にしき:kun, きん:on
じゅん	准	じゅん:on
じょう	剰	じょう:on, あまつさえ:kun, あま:kun
せん	繊	せん:on
ゆ	諭	ゆ:on, さと:kun
さん	惨	さん:on, ざん:on, みじ:kun, いた:kun, むご:kun
ぎゃく	虐	ぎゃく:on, しいた:kun
す	据	す:kun, きょ:on
じょ	徐	じょ:on, おもむ:kun
とう	搭	とう:on
もう	蒙	もう:on, ぼう:on, おお:kun, くら:kun, こうむ:kun
こい	鯉	こい:kun, り:on
たい	戴	たい:on, いただ:kun
ひ	緋	ひ:on, あか:kun, あけ:kun
あけぼの	曙	あけぼの:kun, しょ:on
こ	胡	こ:on, う:on, ご:on, なんぞ:kun, きゅう:nan
か	瓜	か:on, け:on, うり:kun
すい	帥	すい:on
けい	啓	けい:on, さと:kun, ひら:kun
あおい	葵	あおい:kun, き:on
しゅん	駿	しゅん:on, すん:on, すぐ:kun
りょう	諒	りょう:on, あきら:kun, まことに:kun
り	莉	り:on, れい:on, らい:on
げい	鯨	げい:on, くじら:kun
そう	荘	そう:on, しょう:on, ちゃん:on, あごそ:kun, ほうき:kun
さい	栽	さい:on
かい	拐	かい:on
かん	冠	かん:on, かんむり:kun
くん	勲	くん:on, いさお:kun
しゅう	酬	しゅう:on, しゅ:on, とう:on, むく:kun
もん	紋	もん:on
おろし	卸	おろし:kun, おろ:kun, しゃ:on
らん	欄	らん:on, てすり:kun
いつ	逸	いつ:on, そ:kun, はぐ:kun
しょう	尚	しょう:on, なお:kun
けん	顕	けん:on, あきらか:kun, あらわ:kun
しゅく	粛	しゅく:on, すく:on, つつし:kun
ぐ	愚	ぐ:on, おろ:kun
しょ	庶	しょ:on
せん	践	せん:on, ふ:kun
てい	呈	てい:on
そ	疎	そ:on, しょ:on, うと:kun, まば:kun
しつ	疾	しつ:on, はや:kun
よう	謡	よう:on, うた:kun
かま	鎌	かま:kun, けん:on, れん:on
こく	酷	こく:on, ひど:kun
じょ	叙	じょ:on, つい:kun, ついで:kun
か	且	か:kun, しょ:on, しょう:on, そ:on
ち	痴	ち:on, おろか:kun, し:kun
ほう	呆	ほう:on, あき:kun, おろか:kun, ほけ:kun, ぼ:kun
ほ	哺	ほ:on, ほぐく:kun, ふく:kun
ごう	傲	ごう:on, あなど:kun, おご:kun
くき	茎	くき:kun, きょう:on, けい:on
あ	阿	あ:on, お:on, おもね:kun, くま:kun
ゆう	悠	ゆう:on
あんず	杏	あんず:kun, あん:on, きょう:on, こう:on
あかね	茜	あかね:kun, せん:on
しおり	栞	しおり:kun, かん:on
ふく	伏	ふく:on, ふ:kun
ちん	鎮	ちん:on, おさえ:kun, しず:kun
ほう	奉	ほう:on, ぶ:on, たてまつ:kun, まつ:kun, ほう:kun
ゆう	憂	ゆう:on, う:kun, うれ:kun
ぼく	朴	ぼく:on, えのき:kun, ほう:kun, ほお:kun
とち	栃	とち:kun
せき	惜	せき:on, お:kun
か	佳	か:on
とう	悼	とう:on, いた:kun
がい	該	がい:on
ふ	赴	ふ:on, おもむ:kun
ずい	髄	ずい:on
ぼう	傍	ぼう:on, かたわ:kun, わき:kun, おか:kun, はた:kun, そば:kun
るい	累	るい:on
ゆ	癒	ゆ:on, い:kun, いや:kun
かく	郭	かく:on, くるわ:kun
にょう	尿	にょう:on
ひん	賓	ひん:on
りょ	虜	りょ:on, ろ:on, とりく:kun, とりこ:kun
かん	憾	かん:on, うら:kun
や	弥	や:kun, び:on, み:on
そ	粗	そ:on, あら:kun
じゅん	循	じゅん:on
ぎょう	凝	ぎょう:on, こ:kun, こご:kun
せき	脊	せき:on, せ:kun, せい:kun
しょう	昌	しょう:on, さかん:kun
たん	旦	たん:on, だん:on, あきら:kun, あき:kun, あさ:kun, あした:kun, ただし:kun
ゆ	愉	ゆ:on, たの:kun
まつ	抹	まつ:on
せん	栓	せん:on
これ	之	これ:kun, の:kun, し:on
りゅう	龍	りゅう:on, りょう:on, ろう:on, たつ:kun
りょう	遼	りょう:on
えい	瑛	えい:on
な	那	な:on, だ:on, いかん:kun, なに:kun, なんぞ:kun
