じょう	上	じょう:on, うえ:kun, あ:kun, のぼ:kun, うわ:kun, かみ:kun
いち	一	いち:on, いつ:on, ひと:kun, かず:nan
に	二	に:on, ふた:kun
く	九	く:on, きゅう:on, ここの:kun
しち	七	しち:on, なな:kun, なの:kun
にん	人	にん:on, じん:on, ひと:kun, と:kun
にゅう	入	にゅう:on, はい:kun, い:kun
はち	八	はち:on, や:kun, よう:kun
りょく	力	りょく:on, りき:on, ちから:kun
じゅう	十	じゅう:on, とお:kun
さん	三	さん:on, み:kun
か	下	か:on, げ:on, した:kun, さ:kun, くだ:kun, お:kun
こう	口	こう:on, く:on, くち:kun
たい	大	たい:on, だい:on, おお:kun, ひろ:nan
じょ	女	じょ:on, おんな:kun, め:kun
さん	山	さん:on, やま:kun
かわ	川	かわ:kun, せん:on
こう	工	こう:on, く:on
